Id,ImageId,Malignant,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29
149,IM_000224,0,22.125041373760688,24.897760502862006,0.12792599105481078,-0.015136596682332415,0.039986906339293686,16.0,12.0,13.0,0.8895385579224714,17.30419660052759,153.76972243629734,108.3291925085936,98.97233537622176,11.814379037110493,21.14628393579391,23.679100072729998,92.0,35.0,24.0,245.0,217.0,214.0,2.2836156145073354,28.01126324296885,11.814379037110493,0.2434421275181315,0.4180156994105265,0.26610459814985665,0.22323444921979296,0.22424927000231173
150,IM_000020,0,13.746784067282475,23.533821029728287,0.0806981345245843,-0.009079170051083107,0.034288876476698316,47.0,33.0,29.0,0.8073236560793629,19.365536370419623,181.11005261268468,132.87297332289708,103.69772276528505,5.762260242012005,13.944577132763325,18.124090149606435,154.0,89.0,53.0,218.0,210.0,210.0,1.0290732681289192,21.57713445119652,5.762260242012005,0.2361839126005351,0.2809265191183617,0.5084098719899317,0.23108234266930935,0.22038087301722967
151,IM_000343,1,21.851345865448327,46.990443971680676,0.10086875333989764,-0.003052604619046162,0.026307458454236432,90.0,62.0,50.0,0.4704589569935802,19.437164827605212,191.37842786163716,132.73624893302895,95.66747761098586,13.210080915976308,19.682346271504862,27.108334413216678,116.0,51.0,19.0,239.0,201.0,184.0,1.8941163868854305,28.850375150125746,13.210080915976308,0.2170692247378621,0.3198359565891178,0.3621992193185907,0.3561553517182232,0.3163426367752619
152,IM_000654,0,19.73950647108602,35.76059171480601,0.1668064684445872,-0.032864203599502484,0.05086960435254173,157.0,36.0,22.0,0.7677408709486967,19.406609388243037,158.48398966258318,95.85508130688387,61.00747428802251,13.667325706524126,24.636510383374638,28.840981613233218,97.0,28.0,0.0,240.0,215.0,208.0,1.1709231094674488,37.406806717653495,13.667325706524126,0.08654885444215922,0.3048352476403843,0.18216221689792936,0.16967434793213867,0.1857666814744946
153,IM_000732,0,16.340249503089062,34.34707318039991,0.09863967417336234,0.0015965824007745375,0.044610437860335465,73.0,20.0,24.0,0.7322283357280166,18.41615002497263,175.7918354671598,149.97727933599649,128.6137261267874,6.770777949329874,15.786275036328082,24.93698963180298,88.0,51.0,22.0,197.0,187.0,181.0,2.0885553015685905,30.788702647777203,6.770777949329874,0.16708490853499872,0.4584044832521989,0.5838036128354941,0.23237938975938455,0.20735702445893775
154,IM_000385,0,9.059768562760222,53.57713629976861,0.09349458754106743,-0.005969111545770012,0.03453168137401219,25.0,59.0,57.0,0.8799805679635221,18.899930202291447,188.93447110775227,142.95633149153502,113.42390572458248,11.501894225649414,21.31309843541365,28.536483938093014,101.0,39.0,16.0,213.0,173.0,158.0,1.207953232431881,32.28787426460204,11.501894225649414,0.218860671886485,0.7672836819485362,0.4870049068254639,0.30158710465941824,0.26131937790040183
155,IM_000640,1,11.906260727205513,47.40579863219878,0.2384718836778691,-0.0469705956099864,0.07782395497311867,10.0,12.0,6.0,0.8117721278867641,17.09159045947019,202.3185835399504,119.1879149004239,103.8157375563198,36.002614187412746,53.028800350708714,51.22331292683979,88.0,0.0,0.0,253.0,207.0,209.0,3.3202039613807304,52.24197016244218,36.002614187412746,0.4211911867207488,0.6674489590027146,0.4489865891979092,0.2933583886129801,0.2725826402355376
156,IM_000502,1,32.81954213953984,33.92741605053966,0.14855645743378842,-0.008688863909048716,0.046287655928017535,299.0,219.0,243.0,0.5691034948215975,21.645637258243013,169.03450992802703,126.6978572268848,107.0016383489212,17.514469636101918,29.91511747067803,38.78563060685508,56.0,11.0,0.0,248.0,198.0,202.0,4.69945883393348,43.78212065659602,17.514470522573518,0.10736200024751984,0.5914444486119781,0.42589083535947336,0.3820334926992216,0.39486230585993104
157,IM_000517,0,23.803110298223494,46.78116567637785,0.20392304029387895,-0.02382756720183621,-0.0036205771568388334,86.0,35.0,10.0,0.6454421431674471,17.161289871908064,99.61156711876785,51.148949980392416,37.28462089762139,32.484905944412716,28.449956518571128,21.947617458899128,8.0,0.0,0.0,255.0,252.0,255.0,3.0626579936308893,26.856860747901937,32.484850927155264,0.21024154749525326,0.25254434191246955,0.19527816618927551,0.1880778517409725,0.2354780207874551
158,IM_000167,0,23.784153568538354,47.81706685700212,0.21667493204047394,-0.0017718816406230298,-0.036125439252348464,171.0,64.0,16.0,0.6330746149250547,18.161987283979588,141.7154429178901,88.98991538813563,69.51643968774114,45.27938085453825,33.167033106405185,27.51128253244609,37.0,1.0,0.0,255.0,239.0,235.0,3.2210699039857453,29.098015837653413,45.27938085453825,0.2461749971059579,0.4147659790844895,0.3005265889709022,0.2823367485039553,0.3578708620647157
159,IM_000886,0,35.9801507407981,45.564916627948996,0.16704137466061136,-0.016283562927776163,0.03681889034874475,4.0,6.0,6.0,0.7348180890570355,15.100287032171119,228.475994838166,159.49988148850437,130.75389112743937,27.094242790613237,39.64279775978401,42.07829357077957,119.0,30.0,12.0,255.0,214.0,194.0,1.865617255436807,32.604516481681884,27.094242790613237,0.20828795601777814,0.8591027917971152,0.3674286021905708,0.4405635809012292,0.4063996795354257
160,IM_000077,0,22.379468405520797,44.8685819752761,0.22070502442069798,-0.03395543268516299,0.060490054962679785,5.0,15.0,23.0,0.6958915865056257,16.490088142883838,175.29844845821307,137.6977111934858,106.6260999928122,29.92658288967582,44.604997003088435,42.7548131038869,60.0,24.0,4.0,236.0,212.0,193.0,4.3504053354186425,42.541920154364064,29.92658288967582,0.21113112653708108,0.4997818505519931,0.3684075748830065,0.2421474434679477,0.26292963068368663
161,IM_000046,1,24.024223171226886,41.305255105453504,0.13579655582300154,-0.0194748233377432,0.02364642195746713,148.0,39.0,26.0,0.468341767461368,18.96223674304863,159.30987750994905,124.85063628247612,103.772124245313,26.85325180119648,36.41735224353884,35.068953357288535,26.0,17.0,7.0,235.0,238.0,227.0,5.389506076350733,33.710501223543126,26.875966097822538,0.2852423812591643,0.3000085801437005,0.5141502435609351,0.5247764405190306,0.5955489775346376
162,IM_000637,0,22.872284338978428,32.539366767200605,0.2051525860988861,-0.021623666086462046,0.03525703362958832,34.0,26.0,9.0,0.5621600368858569,18.515450713757165,102.8039599881697,65.77453470931215,53.63101814686497,23.92466518173717,27.941789593379802,27.79094310282881,23.0,10.0,6.0,156.0,138.0,136.0,2.2641570584698405,39.873025551838495,23.92466518173717,0.15502972585609207,0.3834061622420485,0.15072159408745747,0.13608930726239787,0.14189068123891413
163,IM_000625,1,14.823163872073716,45.30172863454506,0.08894374962837476,-0.003997079684684879,0.02401528804576758,39.0,37.0,27.0,0.6711457825751094,17.40308699939817,186.60341020329184,143.1374894711681,124.09626767136385,12.48964878318573,18.979431813912125,21.887489264669718,115.0,71.0,41.0,230.0,218.0,203.0,2.487453921514992,20.641019961651686,12.490355735973225,0.2413407187607609,0.24519600114976686,0.4344456724654405,0.4175768745455393,0.35016715286607963
164,IM_000885,0,7.74581609337368,49.75170341093888,0.03303790275485285,-0.0009551653569574993,0.017415611226523353,18.0,16.0,27.0,0.4598367142625122,17.129499626323586,159.19667068289775,147.62563878848312,133.1640284182974,6.8809782817225225,13.661234025258123,16.612581756250545,95.0,71.0,59.0,181.0,176.0,164.0,6.210815847481017,20.99212195245831,6.888386780296826,0.6035434672707983,0.9798222269825756,0.8663358678822846,0.642290806920625,0.5902285972703323
165,IM_000662,0,23.880849876289428,39.82743368353464,0.12060830149225038,-0.02076051721162453,0.01581301302370486,69.0,52.0,58.0,0.2257580757370546,18.740315358987115,185.67613981865983,115.85416605443821,81.40215157796699,18.26161912231037,21.592183931136773,19.186262042440365,84.0,17.0,0.0,225.0,168.0,142.0,1.3739633176529265,17.65596772957765,18.26161912231037,0.07181150890888832,0.18146143365514306,0.23496743062106185,0.2320097801132113,0.279791650720471
166,IM_000206,0,14.428801392568419,47.190588703934615,0.29520293287819604,0.00017058573767902985,0.017561827855761214,69.0,19.0,2.0,0.7571807388984731,18.4361800336354,86.6341750786396,78.6351669790331,84.04709334823923,36.09360257636128,39.24726108594164,42.78602408917959,16.0,16.0,20.0,175.0,187.0,215.0,45.131929239792974,14.58107586958239,41.80206130755294,0.11623500619575973,0.2103816144861958,0.14573731704834814,0.14018798271660934,0.162844594304762
167,IM_000672,1,16.968558208941644,36.9758101572772,0.06114306560834847,-0.021921401254816064,-0.010759588274860343,53.0,57.0,7.0,0.6896631295061776,17.685346801409704,156.9560881262403,113.62649012085964,117.7761186505154,35.463482841172016,34.61506075394198,39.36214045951206,24.0,17.0,12.0,255.0,237.0,245.0,13.609366703119216,28.937156712874607,35.145068802662124,0.29852884115385325,0.6397081572917764,0.6906896807474106,0.7362726164404372,0.8855727939412883
168,IM_000464,0,24.089152180067558,35.696615525920954,0.14951164295638142,-0.015843759295445514,-0.00798063049341391,78.0,62.0,42.0,0.5525502125213465,19.021212713020827,148.9110203169935,87.50318203393302,63.81793628486603,30.168036890241982,25.067743866819267,18.7893435713598,30.0,11.0,2.0,255.0,208.0,186.0,1.9049233160362269,16.611619948822998,30.168036890241982,0.17589453715015402,0.20939996836979266,0.2393077226882789,0.2521445757998934,0.3605532762961669
169,IM_000643,0,33.76225910445759,35.35810377425724,0.0931432973356523,-0.009458348497229485,0.035013472445495464,11.0,15.0,14.0,0.6434445728760788,16.805040020809482,208.2759285732412,176.46026442450028,140.83553405121003,10.903697151715061,22.468639949647592,27.64030162069924,94.0,32.0,0.0,234.0,223.0,205.0,2.5071263219854023,27.24916927273204,10.903697151715061,0.3495886131854536,0.6911753299371881,0.5946917276807515,0.37730242418132937,0.3640797941029105
170,IM_000720,0,24.494229133606748,41.52934566059327,0.01812372606554657,-0.008263308717208151,0.021619420648897325,203.0,122.0,72.0,0.6619924548096945,19.483719712405374,221.7813053669628,182.76082366241081,125.57929602922673,19.02094997001159,30.453759872934548,36.732653379797114,79.0,53.0,20.0,255.0,255.0,255.0,3.201621334228659,34.11969435512373,19.025898910070513,0.12521495525875476,0.2655233773352095,0.8621334624341654,0.8849915224752719,0.8591373200897836
171,IM_000173,0,35.291169674055894,35.839401055129585,-0.029219381520403487,-0.0028599489426066604,0.009667214062236916,157.0,135.0,55.0,0.6495594044074426,18.275735951511045,131.87624227983824,97.67211022980216,83.85142176380224,14.892025262378725,16.25087262845697,16.421991050875135,71.0,43.0,28.0,244.0,234.0,222.0,3.719961625906684,19.5291524736794,14.897901589335918,0.16032009089081695,0.4011611934201216,0.6490998058657816,0.8025738275945048,0.8518405183096954
172,IM_000636,0,21.66716671553292,25.84392301758321,0.130246312223916,-0.013712613211435076,0.07209475502653584,10.0,26.0,15.0,0.7161622441160176,17.311286991760618,244.076663567087,181.8417853578881,150.66313616982669,8.630563210862336,29.427163226494578,43.890775910778025,150.0,66.0,10.0,255.0,255.0,248.0,2.5060375764472065,43.25677111709758,8.63058731697832,0.28403832088612097,0.8444613495858384,0.7527668503368374,0.4130780458246565,0.31281757101701874
173,IM_000302,0,22.984696947133283,31.91757756267064,0.024344444598017826,0.0005140826697876966,0.013377370450088688,42.0,50.0,49.0,0.8644302806015959,17.916164831678255,159.9289271380364,120.00136978095483,101.75544018689725,15.4248366285473,22.872687362891924,24.383232835207853,26.0,0.0,0.0,255.0,230.0,214.0,2.523780234587943,30.31414638773484,15.4248366285473,0.17871874618340733,0.483561605579345,0.7755385489689851,0.8467720607029854,0.7707932639515634
174,IM_000355,0,9.236101618792835,39.387032733852756,0.3370526507587613,-0.04356185999057893,0.009125704823289338,40.0,17.0,4.0,0.9001393526563534,17.169060575607244,121.3171098220379,46.93785106829755,34.20676938421964,53.934265175518654,52.14550292370193,46.610664968177396,0.0,0.0,0.0,255.0,213.0,223.0,10.897673272731533,60.362585523107775,53.91075689542517,0.12521619886647128,0.33598185064456265,0.2714475938391545,0.2550165365592514,0.25905265012278345
175,IM_000118,0,15.445745582286134,27.370550654711064,0.10992591855757904,0.002368840309501019,0.04240060862723405,37.0,47.0,35.0,0.6174915283823518,19.42483627108444,210.32791607309693,167.11537633910697,154.4701521808411,15.175346684384134,24.23319406619031,34.11678811785844,113.0,71.0,40.0,255.0,230.0,226.0,5.016291479584343,30.787280855845452,15.173868684302926,0.49412782252011,0.6043040274432978,0.6237750135261599,0.39134952232607056,0.3320899295624975
176,IM_000772,0,20.857353288390996,35.39851499977094,0.1522689011398657,-0.0282392365495156,0.051593041482384534,19.0,7.0,10.0,0.4739970510390559,17.05621968072881,218.3476998264688,159.72941176470587,139.01398873818042,14.097321193026032,27.045149182942854,25.862019473066805,148.0,71.0,61.0,255.0,226.0,214.0,3.0063890569057423,21.17607801925028,14.097321193026032,0.3971243360299661,0.4036232646146911,0.32778495924250417,0.19153512257046584,0.19047884306965432
177,IM_000863,0,28.33947361305761,30.955802829087602,0.3259560737616668,0.010114193275544305,0.09723426641478584,91.0,28.0,8.0,0.7787324872294148,19.628634160920285,140.0127400303793,122.18143009363169,128.00505452402004,31.75684692890922,49.07416258377818,65.20635063767564,15.0,15.0,16.0,192.0,212.0,255.0,51.34542842809081,35.95342641063146,48.37889356649354,0.36472143349262426,0.6114377088836532,0.24993401230493675,0.2318224742148326,0.21966689259891808
178,IM_000513,0,24.495285735501326,38.164943113696545,0.2360027901750425,-0.01821354002802511,0.06579235470397428,20.0,36.0,19.0,0.7470072113027985,17.915882059700472,172.28993056188372,153.78791302921502,131.05894403032678,35.694213536118276,52.033405249674495,54.45000977212121,11.0,9.0,2.0,216.0,219.0,212.0,13.950245939545274,53.32673692558944,36.74332302790699,0.15161396173878244,0.4871130358219094,0.4362611072810159,0.3080867867387579,0.2940366433638437
179,IM_000433,0,14.739277485614801,33.953815621867896,0.1999549134650745,-0.023570173660304342,0.041188497393012224,148.0,83.0,54.0,0.4002961213206525,20.220289686608556,135.91854640522877,99.43168627450979,61.07384776269482,22.76384681402577,31.65384609731107,31.913257075651533,56.0,21.0,2.0,183.0,164.0,144.0,2.9334646952201027,41.31916493653564,22.76384681402577,0.1718420661321552,0.41429015201684,0.21607522027600645,0.20650183321075216,0.20803008685077892
180,IM_000785,0,21.167736608548946,41.01123140933517,0.0470666686201619,-0.0024304540338293545,0.035921564334526764,207.0,248.0,148.0,0.7318028884792018,20.29663011583968,169.24905670863873,128.4670859244255,128.50419695182578,7.348759009101382,12.4508784099595,20.545323622987453,115.0,54.0,15.0,198.0,168.0,179.0,6.759624009331166,26.40562011176669,7.345526574871492,0.4501745702963673,0.5478082729735745,0.8308330702443114,0.6031692083706004,0.46674518430081
181,IM_000683,1,18.150402267259658,24.06351682240989,0.09300061147790534,-0.003100506187845631,0.038677170291888885,27.0,48.0,19.0,0.511681514592579,18.042771147236905,180.40065223878983,160.2656057299214,144.8380333598208,13.732770844826256,23.309396450089483,30.95951194337055,118.0,82.0,54.0,206.0,203.0,209.0,10.886411407624239,32.042568521999094,13.763410726024695,0.4818907287494028,0.6225092302637061,0.6865871471662643,0.5146812756330021,0.4896466893890597
182,IM_000682,0,29.077140138465072,41.37731398053799,0.20098182134129627,-0.0070290145585577566,0.03675077504689328,2.0,4.0,2.0,0.8016140223335698,14.855766811408053,166.2072858208713,130.56752197748727,119.43030460310769,30.92870816249932,35.27121201429486,37.137063455853706,73.0,53.0,51.0,203.0,183.0,181.0,2.362978023872077,28.362373827167417,30.92870816249932,0.15216536702890493,0.2452840778963524,0.2034311800528588,0.14237841892818864,0.1250029235981259
183,IM_000069,0,23.971351035690976,27.52471574318986,0.17284513394477366,-0.011947229029559692,0.04430816858543851,5.0,2.0,3.0,0.5174253815398295,13.727274351404835,193.3207042253521,148.5433098591549,117.90605633802816,23.412428252685906,34.022388408054105,39.344223656742244,81.0,33.0,26.0,228.0,204.0,188.0,1.600529562978411,36.68000149672356,23.412428252685906,0.16548061886770654,0.3008107146705701,0.345883980798146,0.30135346455538503,0.3028836142909358
184,IM_000171,0,21.267643053478483,24.221289047813986,0.11076921404813272,-0.005488504353867163,0.03981704715968415,98.0,94.0,52.0,0.6960506243988538,18.800800906209982,172.0079750608783,148.07803342010246,127.52343815601644,25.010391521690217,33.796457696344184,35.800106894987906,25.0,10.0,0.0,241.0,216.0,213.0,6.530077641183512,34.697002438701865,24.97946974326967,0.6153659496411665,0.7575236900731519,0.7662076090749397,0.6222207681922227,0.5280636333417386
185,IM_000434,0,18.339529813306545,44.695474495882024,0.1341510884805911,-0.01935106723196439,0.021378418189585857,24.0,19.0,10.0,0.7150778109214984,16.366446098396082,180.81693206686225,130.9120454439633,86.09939702938027,21.504577934155694,26.073924775322237,23.074224236142932,78.0,31.0,17.0,219.0,185.0,144.0,1.7335219651709315,20.682316348616745,21.504577934155694,0.1894283143337645,0.2358803338460305,0.2806440325491526,0.27500916067326125,0.29679097095144724
186,IM_000099,0,21.334744637480604,48.33972285078451,0.3289602177811379,-0.04410909874701774,0.023622507384704283,20.0,27.0,19.0,0.6599352913065678,17.931559622137566,174.6246915169041,101.30395993883327,66.90129676452331,54.11437269459729,54.058046037170456,45.87305099078014,31.0,8.0,0.0,255.0,232.0,255.0,3.09292113361326,40.138201935990615,54.11437269459729,0.21737489805739102,0.23661490482710684,0.22479395782391529,0.2113141924438605,0.2189288037755717
187,IM_000130,0,23.78742131144404,28.85784079240253,0.13347108225474644,-0.01807107564306737,0.03395995715264266,17.0,9.0,7.0,0.6920503381792507,16.205259449867473,188.33696705113468,140.15907417692418,113.78662671299227,17.585977329715536,26.235420463263413,29.2061557889535,119.0,61.0,31.0,228.0,196.0,183.0,1.79579121538327,27.281525023544212,17.585977329715536,0.2945808289374213,0.5301024873205566,0.3909414838153365,0.33638461752645665,0.3716991509107809
188,IM_000174,0,23.48766786541566,47.01256770791806,0.1128399528086112,-0.01710907473949158,0.045445555163303515,78.0,25.0,8.0,0.701775100410139,18.85593246712088,193.61536697343345,126.30750626529837,83.75767368741478,8.561028439366533,18.69834749061647,25.8156382929793,152.0,69.0,34.0,230.0,187.0,169.0,0.8895949181909362,29.21286540566379,8.561028439366533,0.10404878627327824,0.213518481501814,0.38871421062945,0.2652489759778658,0.23855422682438696
189,IM_000846,0,31.701610489133692,34.82240715240775,0.2102515041248889,-0.02551365563092739,0.02069017001113982,16.0,7.0,5.0,0.29766389636196583,14.568872985708197,106.75433185894578,71.58158503428966,50.28884470234955,30.86683829236528,32.77437271233476,27.983015239291635,15.0,8.0,0.0,180.0,153.0,142.0,3.842203306291669,35.92632686078826,30.86683829236528,0.05914451321401198,0.1650327645623169,0.3015336929526996,0.28580115416938,0.28195266078566245
190,IM_000568,0,18.007865477952567,41.986299955251106,0.11324899373170205,-0.00808744251806198,0.036228246634189436,7.0,6.0,7.0,0.5225337189401039,15.772744898884078,196.02762624756627,149.92776832541088,122.76995667502764,12.139136753325026,20.557392438125913,26.139272766835443,135.0,78.0,47.0,232.0,193.0,170.0,1.5089734889072883,26.027086188582945,12.139136753325026,0.20529929889636245,0.41573289685876064,0.26323869998237825,0.1653155867199747,0.15891690369078965
191,IM_000585,1,22.82952511885845,28.495422464088143,0.17097178777908606,-0.011530181483021262,0.052700946947076166,60.0,32.0,60.0,0.6036091638720703,19.930349195926038,152.0928266559766,108.1561063032047,83.30233609231179,15.655283588186851,27.514189247602854,36.820107444948,98.0,29.0,4.0,190.0,169.0,160.0,2.248127334784382,49.03496091280514,15.655283588186851,0.29416318081610643,0.3479922338641953,0.2672298951224882,0.23348997873278354,0.220908655628704
192,IM_000220,0,31.25303360860618,37.90206382394646,0.23732710291747236,-0.02646560419451321,0.06420981707476925,22.0,36.0,32.0,0.5540330602036855,18.836347088328427,143.80672545609832,106.03786876305529,85.58623421791877,28.91153098217001,42.47054100442647,45.2073435381893,60.0,20.0,5.0,188.0,178.0,178.0,2.9357896560174037,56.1795431920161,28.91154268916852,0.2523966738425083,0.34269225279075705,0.3038400818217196,0.2676991291039948,0.2648714352059269
193,IM_000414,0,22.106138090245683,27.01437299550166,0.11833363874223035,-0.019188518852885472,0.035204424214978824,167.0,169.0,54.0,0.5160304535336969,18.8565929265708,157.95163178280873,104.2524174752639,78.55892693413614,14.85858331809944,24.316672311741147,28.61583201749525,62.0,24.0,6.0,224.0,199.0,202.0,2.452959504863537,34.3032000013205,14.85858331809944,0.32484486725002204,0.4095539944465045,0.5156276405596217,0.4598253856333784,0.5384657773519548
194,IM_000000,0,25.609949437317447,33.5880238039795,0.1701673810033868,-0.030310719292505724,0.043507987261032666,94.0,48.0,16.0,0.7131376409533553,18.944617436844663,195.307796286262,117.91098836859268,83.48426778844006,18.013085794122787,27.830332257527708,30.64509034590637,128.0,45.0,15.0,255.0,237.0,232.0,1.0439464867639423,29.668712676249513,18.013085794122787,0.13491445757863949,0.26464133767469816,0.2567330754827834,0.23713527178321706,0.2474625782287776
195,IM_000151,0,16.10033094236212,59.55728597313527,0.1389449050688692,-0.009333302318707326,0.03818987902436055,6.0,6.0,2.0,0.6256216696630792,14.92213862776651,227.31681080585517,187.0886226812945,137.80117959844756,14.848148670562251,24.89841169013861,30.233766397522224,175.0,116.0,67.0,255.0,251.0,206.0,1.4790933594934028,24.516894432334038,14.848148670562251,0.2338347383469586,0.36826391681438897,0.26838198415777603,0.22027145857059996,0.21655869986595852
196,IM_000891,0,26.12027951252733,38.234355468332026,0.0947911412086338,-0.009958075251462695,0.04081716500425603,44.0,18.0,8.0,0.8022542093983019,18.579989111176484,170.27538311747585,126.42821174656945,98.05374040304669,5.274745105825178,14.474670690248654,20.209071753350123,115.0,80.0,43.0,198.0,176.0,161.0,0.8940619832061202,26.14477879636598,5.274745105825178,0.15879694245029569,0.1631983705096494,0.3394508519974042,0.17252660315369767,0.17702469486248607
197,IM_000236,0,18.730620252683767,26.90849263335119,0.17066683932656435,-0.02611541861849637,0.028262098777115607,160.0,102.0,33.0,0.4472060996817955,19.262376713443984,195.0801897366602,87.46918102508856,74.05789552341041,25.851681667326627,32.017950392427835,37.13287367554987,82.0,0.0,0.0,255.0,232.0,248.0,2.0177457305798367,37.17978653224347,25.851681667326627,0.2235339328443356,0.4904906811979738,0.3897806623269209,0.34596835520352864,0.3449673757286766
198,IM_000210,0,24.00146031634323,45.1473612510965,0.13097169764915995,-0.0071845914782646125,0.03620896351417269,42.0,36.0,22.0,0.7783022722614977,18.569178732781246,149.34493328021802,112.3914912296282,92.98046743176417,15.059204863257925,23.18360238007949,28.262500503978693,93.0,47.0,25.0,185.0,160.0,152.0,2.1455014944905417,34.581020123920105,15.059204863257925,0.2956922105417455,0.3183485566994137,0.3615986329179499,0.3062571709621749,0.2912522195763342
199,IM_000158,0,22.4231744996066,55.36643190235852,0.2227941170236032,-0.026302356445305985,0.03568648949666153,35.0,26.0,15.0,0.5588687974595766,17.962552494262038,146.59228783910376,97.7663142600417,72.50547727837575,30.804246230171838,35.35175762905922,34.11893954519288,43.0,16.0,9.0,211.0,185.0,175.0,2.9708639985274266,33.8684635119117,30.804246230171838,0.21865857846863884,0.6361297415431098,0.25435287154356395,0.219844880565052,0.2357309957650976
200,IM_000004,0,27.778311264293837,40.09270034725647,0.2296980593266318,-0.028947150946268763,0.023727533280473608,23.0,12.0,5.0,0.9241878069609092,17.50327043416279,132.1965829505333,97.20088188711212,76.66699290175588,32.841467949607235,36.381712827352366,30.24369077142102,27.0,1.0,14.0,244.0,237.0,231.0,4.463682849537881,27.079634956275353,32.840847845122994,0.14040056141749724,0.2394482629131309,0.2298949624502921,0.21717122644353992,0.23503091268577356
201,IM_000259,0,18.080950876129428,35.13059713524704,0.24287337060835104,-0.019412300895642,0.0671391882457727,51.0,38.0,19.0,0.5750131021940821,18.141428218520826,170.3682242505291,144.80262850391452,124.4073239765778,25.672841858750463,40.929319019467584,43.5737121680943,69.0,31.0,23.0,234.0,224.0,215.0,11.862866525496203,38.704939922501545,26.230896700006234,0.15875666197741467,0.3037192549053867,0.329183810102045,0.23278772683963614,0.23189669330187124
202,IM_000552,1,31.321719470953887,33.24582728033235,0.2567473694153418,-0.05584630394982115,0.0496869065504717,30.0,21.0,3.0,0.3120930619399159,17.645640288350673,126.65132651159234,63.779571100161064,43.75944521179738,31.07340254419543,39.81333586172872,35.82188226932344,31.0,10.0,2.0,196.0,163.0,148.0,3.5191783207053886,48.46832825667672,31.07340254419543,0.1985488927080934,0.4084432340107912,0.26879563620130903,0.2710711388530068,0.3113450653433669
203,IM_000485,0,31.20119429923047,33.03495687056941,0.16439498005965406,-0.03450698952752862,0.04021997677656308,90.0,63.0,58.0,0.6728600638424005,19.408018094918962,171.07935856543259,108.52668162894493,72.23358701281794,23.422228777467666,28.99924026465413,25.318388451524857,38.0,19.0,9.0,242.0,209.0,190.0,2.217169543714208,26.169895765310716,23.422228777467666,0.16556762833086064,0.2275293120015984,0.24182170249111706,0.21563050888102006,0.19674317028598945
204,IM_000338,0,20.379675301468367,24.456273222461167,0.02075584632590105,-0.002197691921710765,0.012683945903076088,384.0,351.0,225.0,0.5590879252573021,20.30016819233401,207.26567717623337,155.653800507657,126.96478409887793,2.7762450254288464,5.858925479146671,8.852788997794269,148.0,89.0,49.0,234.0,195.0,175.0,0.8105790393520836,9.894602847576794,2.7762450254288464,0.18907116227664655,0.4735137836086669,2.070771118703849,0.6075562853016389,0.4514993818570445
205,IM_000696,1,16.24931690051535,26.044278443510688,0.2100765232572009,-0.034274826273347436,0.05198923743399675,35.0,20.0,27.0,0.7227201177916962,17.3428662819734,157.23610712522816,115.18656228117504,91.02930676248093,33.492404525361174,47.00977693961221,44.2801249816409,10.0,1.0,0.0,255.0,231.0,206.0,4.420984834136503,49.132133117201406,33.49225758753174,0.24193892588714896,0.5638356928623874,0.4654675203731117,0.41694255619512144,0.4378538371294303
206,IM_000188,0,17.322025777885873,43.51091846394166,0.11530415013609065,-0.014189670818202159,0.03542698516963383,120.0,79.0,23.0,0.6694154601183332,19.349256016935037,140.77618352883385,101.78315371840904,74.70520688364695,28.05191680873859,34.134337005119946,36.483653299080025,21.0,10.0,0.0,255.0,253.0,255.0,5.865202718641666,43.68464738664682,28.028777471051665,0.19969364832446235,0.28596299827980165,0.7348358987868688,0.6127303320156275,0.613722432500588
207,IM_000097,0,10.957755004817665,31.89730318323955,0.057493343703849065,0.0012471261034954215,0.03281831609044605,73.0,70.0,29.0,0.8150716007258636,18.07218205673227,142.67434267490188,125.90618866889864,105.27559671553914,8.200847489162635,13.416166606311094,19.635140968781307,81.0,46.0,24.0,245.0,232.0,225.0,8.811227956979902,29.98326055108824,8.31886875565282,0.2179303816760141,0.9403444126991564,0.8542496163991588,0.5723187566470913,0.43092671865328425
208,IM_000445,0,25.429411426064483,37.054871233942706,0.2206063338653021,-0.033429102747076785,0.029540779148863664,102.0,68.0,25.0,0.6808802059668833,17.898746369554015,140.12803618762706,86.32311011481069,55.297224572617864,29.8759506229356,34.78336445111926,33.23924636787421,31.0,18.0,0.0,216.0,196.0,195.0,2.745898328582764,36.44252592920302,29.8759506229356,0.11926886846844653,0.23325510849301603,0.26484564629896884,0.23733795764051205,0.2987378725254876
209,IM_000753,0,18.916671639712764,27.637345586918897,0.08371505520409334,-0.020631649504193827,0.02536796318727164,47.0,43.0,24.0,0.557131170784676,16.60524655610741,227.97921117176992,141.59374752749426,98.14485916607326,15.000015923549274,19.9410589493088,22.83080291690135,89.0,0.0,0.0,255.0,251.0,209.0,1.5680341075354296,20.733158897964948,15.000015923549274,0.22249750205470345,0.31409986870499107,0.5986665177225652,0.4077135988898241,0.5412615352514367
